date,store_ref,product_ref,quantity_sold
2025-04-20,S3,P10,95
2025-04-20,S4,P1,111
2025-04-20,S4,P2,87
2025-04-20,S4,P3,60
2025-04-20,S4,P4,122
2025-04-20,S4,P5,53
2025-04-20,S4,P6,71
2025-04-20,S4,P7,92
2025-04-20,S4,P8,78
2025-04-20,S4,P9,133
2025-04-20,S4,P10,66
2025-04-20,S5,P1,100
2025-04-20,S5,P2,13
2025-04-20,S5,P3,29
2025-04-20,S5,P4,36
2025-04-20,S5,P5,19
2025-04-20,S5,P6,35
2025-04-20,S5,P7,20
2025-04-20,S5,P8,38
2025-04-20,S5,P9,76
2025-04-20,S5,P10,56
2025-04-21,S1,P1,54
2025-04-21,S1,P2,7
2025-04-21,S1,P3,25
2025-04-21,S1,P4,21
2025-04-21,S1,P5,65
2025-04-21,S1,P6,52
2025-04-21,S1,P7,60
2025-04-21,S1,P8,10
2025-04-21,S1,P9,32
2025-04-21,S1,P10,7
2025-04-21,S2,P1,24
2025-04-21,S2,P2,37
2025-04-21,S2,P3,8
2025-04-21,S2,P4,20
2025-04-21,S2,P5,50
2025-04-21,S2,P6,39
2025-04-21,S2,P7,24
2025-04-21,S2,P8,49
2025-04-21,S2,P9,63
2025-04-21,S2,P10,6
2025-04-21,S3,P1,62
2025-04-21,S3,P2,63
2025-04-21,S3,P3,28
2025-04-21,S3,P4,12
2025-04-21,S3,P5,69
2025-04-21,S3,P6,26
2025-04-21,S3,P7,11
2025-04-21,S3,P8,13
2025-04-21,S3,P9,72
2025-04-21,S3,P10,47
2025-04-21,S4,P1,63
2025-04-21,S4,P2,58
2025-04-21,S4,P3,39
2025-04-21,S4,P4,75
2025-04-21,S4,P5,33
2025-04-21,S4,P6,42
2025-04-21,S4,P7,62
2025-04-21,S4,P8,52
2025-04-21,S4,P9,58
2025-04-21,S4,P10,40
2025-04-21,S5,P1,59
2025-04-21,S5,P2,8
2025-04-21,S5,P3,20
2025-04-21,S5,P4,27
2025-04-21,S5,P5,11
2025-04-21,S5,P6,21
2025-04-21,S5,P7,13
2025-04-21,S5,P8,27
2025-04-21,S5,P9,51
2025-04-21,S5,P10,32
2025-04-22,S1,P1,54
2025-04-22,S1,P2,8
2025-04-22,S1,P3,23
2025-04-22,S1,P4,19
2025-04-22,S1,P5,57
2025-04-22,S1,P6,48
2025-04-22,S1,P7,68
2025-04-22,S1,P8,10
2025-04-22,S1,P9,34
2025-04-22,S1,P10,7
2025-04-22,S2,P1,24
2025-04-22,S2,P2,42
2025-04-22,S2,P3,6
2025-04-22,S2,P4,20
2025-04-22,S2,P5,50
2025-04-22,S2,P6,43
2025-04-22,S2,P7,20
2025-04-22,S2,P8,40
2025-04-22,S2,P9,67
2025-04-22,S2,P10,5
2025-04-22,S3,P1,61
2025-04-22,S3,P2,56
2025-04-22,S3,P3,29
2025-04-22,S3,P4,15
2025-04-22,S3,P5,67
2025-04-22,S3,P6,29
2025-04-22,S3,P7,13
2025-04-22,S3,P8,13
2025-04-22,S3,P9,62
2025-04-22,S3,P10,54
2025-04-22,S4,P1,74
2025-04-22,S4,P2,52
2025-04-22,S4,P3,35
2025-04-22,S4,P4,76
2025-04-22,S4,P5,35
2025-04-22,S4,P6,43
2025-04-22,S4,P7,69
2025-04-22,S4,P8,47
2025-04-22,S4,P9,73
2025-04-22,S4,P10,38
2025-04-22,S5,P1,60
2025-04-22,S5,P2,8
2025-04-22,S5,P3,19
2025-04-22,S5,P4,23
2025-04-22,S5,P5,10
2025-04-22,S5,P6,21
2025-04-22,S5,P7,13
2025-04-22,S5,P8,24
2025-04-22,S5,P9,44
2025-04-22,S5,P10,25
2025-04-23,S1,P1,55
2025-04-23,S1,P2,5
2025-04-23,S1,P3,27
2025-04-23,S1,P4,23
2025-04-23,S1,P5,57
2025-04-23,S1,P6,55
2025-04-23,S1,P7,63
2025-04-23,S1,P8,12
2025-04-23,S1,P9,41
2025-04-23,S1,P10,7
2025-04-23,S2,P1,23
2025-04-23,S2,P2,42
2025-04-23,S2,P3,7
2025-04-23,S2,P4,21
2025-04-23,S2,P5,57
2025-04-23,S2,P6,51
2025-04-23,S2,P7,20
2025-04-23,S2,P8,48
2025-04-23,S2,P9,50
2025-04-23,S2,P10,6
2025-04-23,S3,P1,74
2025-04-23,S3,P2,62
2025-04-23,S3,P3,30
2025-04-23,S3,P4,15
2025-04-23,S3,P5,66
2025-04-23,S3,P6,35
2025-04-23,S3,P7,12
2025-04-23,S3,P8,11
2025-04-23,S3,P9,77
2025-04-23,S3,P10,45
2025-04-23,S4,P1,61
2025-04-23,S4,P2,52
2025-04-23,S4,P3,38
2025-04-23,S4,P4,82
2025-04-23,S4,P5,31
2025-04-23,S4,P6,46
2025-04-23,S4,P7,61
2025-04-23,S4,P8,55
2025-04-23,S4,P9,77
2025-04-23,S4,P10,51
2025-04-23,S5,P1,53
2025-04-23,S5,P2,10
2025-04-23,S5,P3,21
2025-04-23,S5,P4,24
2025-04-23,S5,P5,11
2025-04-23,S5,P6,21
2025-04-23,S5,P7,12
2025-04-23,S5,P8,25
2025-04-23,S5,P9,67
2025-04-23,S5,P10,35
2025-04-24,S1,P1,53
2025-04-24,S1,P2,8
2025-04-24,S1,P3,22
2025-04-24,S1,P4,22
2025-04-24,S1,P5,59
2025-04-24,S1,P6,56
2025-04-24,S1,P7,68
2025-04-24,S1,P8,12
2025-04-24,S1,P9,43
2025-04-24,S1,P10,7
2025-04-24,S2,P1,18
2025-04-24,S2,P2,40
2025-04-24,S2,P3,7
2025-04-24,S2,P4,19
2025-04-24,S2,P5,61
2025-04-24,S2,P6,47
2025-04-24,S2,P7,23
2025-04-24,S2,P8,52
2025-04-24,S2,P9,64
2025-04-24,S2,P10,6
2025-04-24,S3,P1,68
2025-04-24,S3,P2,56
2025-04-24,S3,P3,36
2025-04-24,S3,P4,18
2025-04-24,S3,P5,73
2025-04-24,S3,P6,29
2025-04-24,S3,P7,11
2025-04-24,S3,P8,11
2025-04-24,S3,P9,73
2025-04-24,S3,P10,60
2025-04-24,S4,P1,71
2025-04-24,S4,P2,66
2025-04-24,S4,P3,46
2025-04-24,S4,P4,91
2025-04-24,S4,P5,34
2025-04-24,S4,P6,52
2025-04-24,S4,P7,78
2025-04-24,S4,P8,60
2025-04-24,S4,P9,69
2025-04-24,S4,P10,50
2025-04-24,S5,P1,47
2025-04-24,S5,P2,10
2025-04-24,S5,P3,21
2025-04-24,S5,P4,31
2025-04-24,S5,P5,12
2025-04-24,S5,P6,24
2025-04-24,S5,P7,14
2025-04-24,S5,P8,30
2025-04-24,S5,P9,57
2025-04-24,S5,P10,34
2025-04-25,S1,P1,68
2025-04-25,S1,P2,9
2025-04-25,S1,P3,37
2025-04-25,S1,P4,26
2025-04-25,S1,P5,77
2025-04-25,S1,P6,74
2025-04-25,S1,P7,89
2025-04-25,S1,P8,13
2025-04-25,S1,P9,48
2025-04-25,S1,P10,9
2025-04-25,S2,P1,29
2025-04-25,S2,P2,52
2025-04-25,S2,P3,9
2025-04-25,S2,P4,25
2025-04-25,S2,P5,69
2025-04-25,S2,P6,55
2025-04-25,S2,P7,29
2025-04-25,S2,P8,65
2025-04-25,S2,P9,89
2025-04-25,S2,P10,7
2025-04-25,S3,P1,87
2025-04-25,S3,P2,83
2025-04-25,S3,P3,40
2025-04-25,S3,P4,19
2025-04-25,S3,P5,99
2025-04-25,S3,P6,36
2025-04-25,S3,P7,16
2025-04-25,S3,P8,14
2025-04-25,S3,P9,75
2025-04-25,S3,P10,75
2025-04-25,S4,P1,92
2025-04-25,S4,P2,81
2025-04-25,S4,P3,59
2025-04-25,S4,P4,102
2025-04-25,S4,P5,45
2025-04-25,S4,P6,59
2025-04-25,S4,P7,78
2025-04-25,S4,P8,61
2025-04-25,S4,P9,98
2025-04-25,S4,P10,55
2025-04-25,S5,P1,73
2025-04-25,S5,P2,9
2025-04-25,S5,P3,25
2025-04-25,S5,P4,37
2025-04-25,S5,P5,14
2025-04-25,S5,P6,27
2025-04-25,S5,P7,16
2025-04-25,S5,P8,29
2025-04-25,S5,P9,75
2025-04-25,S5,P10,46
2025-04-26,S1,P1,81
2025-04-26,S1,P2,13
2025-04-26,S1,P3,39
2025-04-26,S1,P4,27
2025-04-26,S1,P5,102
2025-04-26,S1,P6,90
2025-04-26,S1,P7,119
2025-04-26,S1,P8,20
2025-04-26,S1,P9,58
2025-04-26,S1,P10,10
2025-04-26,S2,P1,36
2025-04-26,S2,P2,72
2025-04-26,S2,P3,10
2025-04-26,S2,P4,31
2025-04-26,S2,P5,76
2025-04-26,S2,P6,69
2025-04-26,S2,P7,37
2025-04-26,S2,P8,64
2025-04-26,S2,P9,111
2025-04-26,S2,P10,8
2025-04-26,S3,P1,102
2025-04-26,S3,P2,70
2025-04-26,S3,P3,42
2025-04-26,S3,P4,28
2025-04-26,S3,P5,123
2025-04-26,S3,P6,46
2025-04-26,S3,P7,17
2025-04-26,S3,P8,19
2025-04-26,S3,P9,100
2025-04-26,S3,P10,83
2025-04-26,S4,P1,97
2025-04-26,S4,P2,108
2025-04-26,S4,P3,70
2025-04-26,S4,P4,138
2025-04-26,S4,P5,47
2025-04-26,S4,P6,75
2025-04-26,S4,P7,120
2025-04-26,S4,P8,78
2025-04-26,S4,P9,102
2025-04-26,S4,P10,72
2025-04-26,S5,P1,91
2025-04-26,S5,P2,14
2025-04-26,S5,P3,39
2025-04-26,S5,P4,42
2025-04-26,S5,P5,16
2025-04-26,S5,P6,37
2025-04-26,S5,P7,20
2025-04-26,S5,P8,42
2025-04-26,S5,P9,93
2025-04-26,S5,P10,58
2025-04-27,S1,P1,90
2025-04-27,S1,P2,12
2025-04-27,S1,P3,43
2025-04-27,S1,P4,37
2025-04-27,S1,P5,92
2025-04-27,S1,P6,92
2025-04-27,S1,P7,120
2025-04-27,S1,P8,17
2025-04-27,S1,P9,54
2025-04-27,S1,P10,10
2025-04-27,S2,P1,34
2025-04-27,S2,P2,73
2025-04-27,S2,P3,10
2025-04-27,S2,P4,26
2025-04-27,S2,P5,72
2025-04-27,S2,P6,60
2025-04-27,S2,P7,31
2025-04-27,S2,P8,77
2025-04-27,S2,P9,131
2025-04-27,S2,P10,9
2025-04-27,S3,P1,92
2025-04-27,S3,P2,82
2025-04-27,S3,P3,51
2025-04-27,S3,P4,26
2025-04-27,S3,P5,124
2025-04-27,S3,P6,53
2025-04-27,S3,P7,20
2025-04-27,S3,P8,19
2025-04-27,S3,P9,97
2025-04-27,S3,P10,73
2025-04-27,S4,P1,105
2025-04-27,S4,P2,102
2025-04-27,S4,P3,70
2025-04-27,S4,P4,133
2025-04-27,S4,P5,63
2025-04-27,S4,P6,89
2025-04-27,S4,P7,134
2025-04-27,S4,P8,81
2025-04-27,S4,P9,119
2025-04-27,S4,P10,77
2025-04-27,S5,P1,91
2025-04-27,S5,P2,14
2025-04-27,S5,P3,33
2025-04-27,S5,P4,42
2025-04-27,S5,P5,18
2025-04-27,S5,P6,38
2025-04-27,S5,P7,22
2025-04-27,S5,P8,35
2025-04-27,S5,P9,85
2025-04-27,S5,P10,54
2025-04-28,S1,P1,57
2025-04-28,S1,P2,6
2025-04-28,S1,P3,23
2025-04-28,S1,P4,21
2025-04-28,S1,P5,52
2025-04-28,S1,P6,61
2025-04-28,S1,P7,65
2025-04-28,S1,P8,12
2025-04-28,S1,P9,35
2025-04-28,S1,P10,6
2025-04-28,S2,P1,19
2025-04-28,S2,P2,41
2025-04-28,S2,P3,6
2025-04-28,S2,P4,21
2025-04-28,S2,P5,43
2025-04-28,S2,P6,40
2025-04-28,S2,P7,22
2025-04-28,S2,P8,44
2025-04-28,S2,P9,66
2025-04-28,S2,P10,4
2025-04-28,S3,P1,54
2025-04-28,S3,P2,46
2025-04-28,S3,P3,28
2025-04-28,S3,P4,17
2025-04-28,S3,P5,69
2025-04-28,S3,P6,32
2025-04-28,S3,P7,12
2025-04-28,S3,P8,11
2025-04-28,S3,P9,75
2025-04-28,S3,P10,46
2025-04-28,S4,P1,48
2025-04-28,S4,P2,58
2025-04-28,S4,P3,47
2025-04-28,S4,P4,78
2025-04-28,S4,P5,32
2025-04-28,S4,P6,47
2025-04-28,S4,P7,62
2025-04-28,S4,P8,54
2025-04-28,S4,P9,53
2025-04-28,S4,P10,45
2025-04-28,S5,P1,45
2025-04-28,S5,P2,7
2025-04-28,S5,P3,26
2025-04-28,S5,P4,24
2025-04-28,S5,P5,11
2025-04-28,S5,P6,23
2025-04-28,S5,P7,11
2025-04-28,S5,P8,29
2025-04-28,S5,P9,48
2025-04-28,S5,P10,30
2025-04-29,S1,P1,56
2025-04-29,S1,P2,6
2025-04-29,S1,P3,20
2025-04-29,S1,P4,23
2025-04-29,S1,P5,62
2025-04-29,S1,P6,62
2025-04-29,S1,P7,68
2025-04-29,S1,P8,12
2025-04-29,S1,P9,36
2025-04-29,S1,P10,7
2025-04-29,S2,P1,18
2025-04-29,S2,P2,45
2025-04-29,S2,P3,7
2025-04-29,S2,P4,19
2025-04-29,S2,P5,42
2025-04-29,S2,P6,50
2025-04-29,S2,P7,19
2025-04-29,S2,P8,62
2025-04-29,S2,P9,71
2025-04-29,S2,P10,5
2025-04-29,S3,P1,58
2025-04-29,S3,P2,52
2025-04-29,S3,P3,34
2025-04-29,S3,P4,13
2025-04-29,S3,P5,75
2025-04-29,S3,P6,26
2025-04-29,S3,P7,11
2025-04-29,S3,P8,12
2025-04-29,S3,P9,64
2025-04-29,S3,P10,46
2025-04-29,S4,P1,58
2025-04-29,S4,P2,55
2025-04-29,S4,P3,43
2025-04-29,S4,P4,68
2025-04-29,S4,P5,36
2025-04-29,S4,P6,42
2025-04-29,S4,P7,71
2025-04-29,S4,P8,49
2025-04-29,S4,P9,65
2025-04-29,S4,P10,44
2025-04-29,S5,P1,64
2025-04-29,S5,P2,7
2025-04-29,S5,P3,22
2025-04-29,S5,P4,25
2025-04-29,S5,P5,11
2025-04-29,S5,P6,23
2025-04-29,S5,P7,11
2025-04-29,S5,P8,24
2025-04-29,S5,P9,53
2025-04-29,S5,P10,30
2025-04-30,S1,P1,56
2025-04-30,S1,P2,7
2025-04-30,S1,P3,28
2025-04-30,S1,P4,21
2025-04-30,S1,P5,66
2025-04-30,S1,P6,52
2025-04-30,S1,P7,83
2025-04-30,S1,P8,10
2025-04-30,S1,P9,36
2025-04-30,S1,P10,9
2025-04-30,S2,P1,20
2025-04-30,S2,P2,38
2025-04-30,S2,P3,8
2025-04-30,S2,P4,21
2025-04-30,S2,P5,52
2025-04-30,S2,P6,44
2025-04-30,S2,P7,19
2025-04-30,S2,P8,42
2025-04-30,S2,P9,74
2025-04-30,S2,P10,6
2025-04-30,S3,P1,69
2025-04-30,S3,P2,46
2025-04-30,S3,P3,32
2025-04-30,S3,P4,16
2025-04-30,S3,P5,69
2025-04-30,S3,P6,31
2025-04-30,S3,P7,11
2025-04-30,S3,P8,12
2025-04-30,S3,P9,67
2025-04-30,S3,P10,53
2025-04-30,S4,P1,63
2025-04-30,S4,P2,60
2025-04-30,S4,P3,51
2025-04-30,S4,P4,72
2025-04-30,S4,P5,39
2025-04-30,S4,P6,49
2025-04-30,S4,P7,64
2025-04-30,S4,P8,43
2025-04-30,S4,P9,76
2025-04-30,S4,P10,38
2025-04-30,S5,P1,70
2025-04-30,S5,P2,9
2025-04-30,S5,P3,20
2025-04-30,S5,P4,30
2025-04-30,S5,P5,11
2025-04-30,S5,P6,22
2025-04-30,S5,P7,13
2025-04-30,S5,P8,26
2025-04-30,S5,P9,55
2025-04-30,S5,P10,31
2025-05-01,S1,P1,95
2025-05-01,S1,P2,12
2025-05-01,S1,P3,41
2025-05-01,S1,P4,42
2025-05-01,S1,P5,107
2025-05-01,S1,P6,93
2025-05-01,S1,P7,132
2025-05-01,S1,P8,20
2025-05-01,S1,P9,72
2025-05-01,S1,P10,12
2025-05-01,S2,P1,42
2025-05-01,S2,P2,84
2025-05-01,S2,P3,12
2025-05-01,S2,P4,30
2025-05-01,S2,P5,89
2025-05-01,S2,P6,75
2025-05-01,S2,P7,45
2025-05-01,S2,P8,83
2025-05-01,S2,P9,114
2025-05-01,S2,P10,10
2025-05-01,S3,P1,104
2025-05-01,S3,P2,91
2025-05-01,S3,P3,57
2025-05-01,S3,P4,32
2025-05-01,S3,P5,140
2025-05-01,S3,P6,59
2025-05-01,S3,P7,19
2025-05-01,S3,P8,20
2025-05-01,S3,P9,113
2025-05-01,S3,P10,69
2025-05-01,S4,P1,113
2025-05-01,S4,P2,92
2025-05-01,S4,P3,73
2025-05-01,S4,P4,99
2025-05-01,S4,P5,49
2025-05-01,S4,P6,92
2025-05-01,S4,P7,110
2025-05-01,S4,P8,82
2025-05-01,S4,P9,119
2025-05-01,S4,P10,87
2025-05-01,S5,P1,87
2025-05-01,S5,P2,12
2025-05-01,S5,P3,32
2025-05-01,S5,P4,48
2025-05-01,S5,P5,19
2025-05-01,S5,P6,42
2025-05-01,S5,P7,21
2025-05-01,S5,P8,44
2025-05-01,S5,P9,83
2025-05-01,S5,P10,60
2025-05-02,S1,P1,63
2025-05-02,S1,P2,7
2025-05-02,S1,P3,36
2025-05-02,S1,P4,24
2025-05-02,S1,P5,78
2025-05-02,S1,P6,77
2025-05-02,S1,P7,83
2025-05-02,S1,P8,16
2025-05-02,S1,P9,52
2025-05-02,S1,P10,9
2025-05-02,S2,P1,28
2025-05-02,S2,P2,56
2025-05-02,S2,P3,9
2025-05-02,S2,P4,26
2025-05-02,S2,P5,73
2025-05-02,S2,P6,66
2025-05-02,S2,P7,28
2025-05-02,S2,P8,60
2025-05-02,S2,P9,80
2025-05-02,S2,P10,7
2025-05-02,S3,P1,89
2025-05-02,S3,P2,68
2025-05-02,S3,P3,43
2025-05-02,S3,P4,23
2025-05-02,S3,P5,101
2025-05-02,S3,P6,40
2025-05-02,S3,P7,13
2025-05-02,S3,P8,13
2025-05-02,S3,P9,94
2025-05-02,S3,P10,64
2025-05-02,S4,P1,97
2025-05-02,S4,P2,74
2025-05-02,S4,P3,56
2025-05-02,S4,P4,96
2025-05-02,S4,P5,50
2025-05-02,S4,P6,66
2025-05-02,S4,P7,78
2025-05-02,S4,P8,55
2025-05-02,S4,P9,77
2025-05-02,S4,P10,66
2025-05-02,S5,P1,73
2025-05-02,S5,P2,13
2025-05-02,S5,P3,29
2025-05-02,S5,P4,31
2025-05-02,S5,P5,13
2025-05-02,S5,P6,33
2025-05-02,S5,P7,17
2025-05-02,S5,P8,35
2025-05-02,S5,P9,72
2025-05-02,S5,P10,41
2025-05-03,S1,P1,81
2025-05-03,S1,P2,10
2025-05-03,S1,P3,49
2025-05-03,S1,P4,32
2025-05-03,S1,P5,81
2025-05-03,S1,P6,87
2025-05-03,S1,P7,113
2025-05-03,S1,P8,17
2025-05-03,S1,P9,63
2025-05-03,S1,P10,11
2025-05-03,S2,P1,40
2025-05-03,S2,P2,67
2025-05-03,S2,P3,9
2025-05-03,S2,P4,29
2025-05-03,S2,P5,78
2025-05-03,S2,P6,63
2025-05-03,S2,P7,35
2025-05-03,S2,P8,74
2025-05-03,S2,P9,113
2025-05-03,S2,P10,8
2025-05-03,S3,P1,89
2025-05-03,S3,P2,102
2025-05-03,S3,P3,37
2025-05-03,S3,P4,21
2025-05-03,S3,P5,125
2025-05-03,S3,P6,54
2025-05-03,S3,P7,20
2025-05-03,S3,P8,18
2025-05-03,S3,P9,123
2025-05-03,S3,P10,71
2025-05-03,S4,P1,85
2025-05-03,S4,P2,96
2025-05-03,S4,P3,80
2025-05-03,S4,P4,130
2025-05-03,S4,P5,48
2025-05-03,S4,P6,72
2025-05-03,S4,P7,101
2025-05-03,S4,P8,72
2025-05-03,S4,P9,116
2025-05-03,S4,P10,79
2025-05-03,S5,P1,83
2025-05-03,S5,P2,13
2025-05-03,S5,P3,40
2025-05-03,S5,P4,34
2025-05-03,S5,P5,18
2025-05-03,S5,P6,30
2025-05-03,S5,P7,20
2025-05-03,S5,P8,41
2025-05-03,S5,P9,80
2025-05-03,S5,P10,48
2025-05-04,S1,P1,80
2025-05-04,S1,P2,12
2025-05-04,S1,P3,49
2025-05-04,S1,P4,38
2025-05-04,S1,P5,94
2025-05-04,S1,P6,85
2025-05-04,S1,P7,123
2025-05-04,S1,P8,17
2025-05-04,S1,P9,58
2025-05-04,S1,P10,12
2025-05-04,S2,P1,34
2025-05-04,S2,P2,58
2025-05-04,S2,P3,12
2025-05-04,S2,P4,33
2025-05-04,S2,P5,73
2025-05-04,S2,P6,69
2025-05-04,S2,P7,40
2025-05-04,S2,P8,76
2025-05-04,S2,P9,99
2025-05-04,S2,P10,10
2025-05-04,S3,P1,106
2025-05-04,S3,P2,90
2025-05-04,S3,P3,40
2025-05-04,S3,P4,25
2025-05-04,S3,P5,118
2025-05-04,S3,P6,54
2025-05-04,S3,P7,24
2025-05-04,S3,P8,20
2025-05-04,S3,P9,127
2025-05-04,S3,P10,89
2025-05-04,S4,P1,101
2025-05-04,S4,P2,94
2025-05-04,S4,P3,70
2025-05-04,S4,P4,141
2025-05-04,S4,P5,52
2025-05-04,S4,P6,79
2025-05-04,S4,P7,109
2025-05-04,S4,P8,84
2025-05-04,S4,P9,119
2025-05-04,S4,P10,83
2025-05-04,S5,P1,89
2025-05-04,S5,P2,14
2025-05-04,S5,P3,41
2025-05-04,S5,P4,44
2025-05-04,S5,P5,17
2025-05-04,S5,P6,35
2025-05-04,S5,P7,20
2025-05-04,S5,P8,40
2025-05-04,S5,P9,79
2025-05-04,S5,P10,64
2025-05-05,S1,P1,71
2025-05-05,S1,P2,10
2025-05-05,S1,P3,32
2025-05-05,S1,P4,38
2025-05-05,S1,P5,86
2025-05-05,S1,P6,95
2025-05-05,S1,P7,107
2025-05-05,S1,P8,17
2025-05-05,S1,P9,52
2025-05-05,S1,P10,11
2025-05-05,S2,P1,34
2025-05-05,S2,P2,72
2025-05-05,S2,P3,10
2025-05-05,S2,P4,32
2025-05-05,S2,P5,95
2025-05-05,S2,P6,77
2025-05-05,S2,P7,34
2025-05-05,S2,P8,74
2025-05-05,S2,P9,95
2025-05-05,S2,P10,8
2025-05-05,S3,P1,130
2025-05-05,S3,P2,95
2025-05-05,S3,P3,44
2025-05-05,S3,P4,20
2025-05-05,S3,P5,108
2025-05-05,S3,P6,47
2025-05-05,S3,P7,17
2025-05-05,S3,P8,19
2025-05-05,S3,P9,122
2025-05-05,S3,P10,64
2025-05-05,S4,P1,119
2025-05-05,S4,P2,89
2025-05-05,S4,P3,81
2025-05-05,S4,P4,112
2025-05-05,S4,P5,52
2025-05-05,S4,P6,77
2025-05-05,S4,P7,122
2025-05-05,S4,P8,89
2025-05-05,S4,P9,107
2025-05-05,S4,P10,81
2025-05-05,S5,P1,105
2025-05-05,S5,P2,13
2025-05-05,S5,P3,36
2025-05-05,S5,P4,36
2025-05-05,S5,P5,18
2025-05-05,S5,P6,37
2025-05-05,S5,P7,21
2025-05-05,S5,P8,42
2025-05-05,S5,P9,98
2025-05-05,S5,P10,55
2025-05-06,S1,P1,52
2025-05-06,S1,P2,6
2025-05-06,S1,P3,19
2025-05-06,S1,P4,25
2025-05-06,S1,P5,52
2025-05-06,S1,P6,51
2025-05-06,S1,P7,76
2025-05-06,S1,P8,10
2025-05-06,S1,P9,35
2025-05-06,S1,P10,7
2025-05-06,S2,P1,18
2025-05-06,S2,P2,44
2025-05-06,S2,P3,6
2025-05-06,S2,P4,20
2025-05-06,S2,P5,49
2025-05-06,S2,P6,40
2025-05-06,S2,P7,18
2025-05-06,S2,P8,51
2025-05-06,S2,P9,51
2025-05-06,S2,P10,5
2025-05-06,S3,P1,65
2025-05-06,S3,P2,53
2025-05-06,S3,P3,30
2025-05-06,S3,P4,15
2025-05-06,S3,P5,67
2025-05-06,S3,P6,33
2025-05-06,S3,P7,14
2025-05-06,S3,P8,12
2025-05-06,S3,P9,72
2025-05-06,S3,P10,49
2025-05-06,S4,P1,57
2025-05-06,S4,P2,64
2025-05-06,S4,P3,42
2025-05-06,S4,P4,75
2025-05-06,S4,P5,31
2025-05-06,S4,P6,32
2025-05-06,S4,P7,56
2025-05-06,S4,P8,47
2025-05-06,S4,P9,74
2025-05-06,S4,P10,45
2025-05-06,S5,P1,62
2025-05-06,S5,P2,9
2025-05-06,S5,P3,21
2025-05-06,S5,P4,24
2025-05-06,S5,P5,10
2025-05-06,S5,P6,20
2025-05-06,S5,P7,13
2025-05-06,S5,P8,28
2025-05-06,S5,P9,44
2025-05-06,S5,P10,28
2025-05-07,S1,P1,56
2025-05-07,S1,P2,8
2025-05-07,S1,P3,27
2025-05-07,S1,P4,23
2025-05-07,S1,P5,58
2025-05-07,S1,P6,59
2025-05-07,S1,P7,67
2025-05-07,S1,P8,15
2025-05-07,S1,P9,40
2025-05-07,S1,P10,7
2025-05-07,S2,P1,24
2025-05-07,S2,P2,41
2025-05-07,S2,P3,6
2025-05-07,S2,P4,19
2025-05-07,S2,P5,52
2025-05-07,S2,P6,51
2025-05-07,S2,P7,24
2025-05-07,S2,P8,48
2025-05-07,S2,P9,62
2025-05-07,S2,P10,6
2025-05-07,S3,P1,64
2025-05-07,S3,P2,62
2025-05-07,S3,P3,37
2025-05-07,S3,P4,15
2025-05-07,S3,P5,78
2025-05-07,S3,P6,28
2025-05-07,S3,P7,12
2025-05-07,S3,P8,13
2025-05-07,S3,P9,77
2025-05-07,S3,P10,47
2025-05-07,S4,P1,55
2025-05-07,S4,P2,69
2025-05-07,S4,P3,39
2025-05-07,S4,P4,72
2025-05-07,S4,P5,34
2025-05-07,S4,P6,55
2025-05-07,S4,P7,72
2025-05-07,S4,P8,49
2025-05-07,S4,P9,66
2025-05-07,S4,P10,50
2025-05-07,S5,P1,68
2025-05-07,S5,P2,7
2025-05-07,S5,P3,22
2025-05-07,S5,P4,30
2025-05-07,S5,P5,10
2025-05-07,S5,P6,20
2025-05-07,S5,P7,12
2025-05-07,S5,P8,26
2025-05-07,S5,P9,58
2025-05-07,S5,P10,34
2025-05-08,S1,P1,50
2025-05-08,S1,P2,8
2025-05-08,S1,P3,21
2025-05-08,S1,P4,24
2025-05-08,S1,P5,74
2025-05-08,S1,P6,59
2025-05-08,S1,P7,64
2025-05-08,S1,P8,12
2025-05-08,S1,P9,32
2025-05-08,S1,P10,8
2025-05-08,S2,P1,23
2025-05-08,S2,P2,50
2025-05-08,S2,P3,8
2025-05-08,S2,P4,22
2025-05-08,S2,P5,64
2025-05-08,S2,P6,45
2025-05-08,S2,P7,26
2025-05-08,S2,P8,59
2025-05-08,S2,P9,77
2025-05-08,S2,P10,6
2025-05-08,S3,P1,76
2025-05-08,S3,P2,63
2025-05-08,S3,P3,36
2025-05-08,S3,P4,17
2025-05-08,S3,P5,87
2025-05-08,S3,P6,37
2025-05-08,S3,P7,13
2025-05-08,S3,P8,12
2025-05-08,S3,P9,64
2025-05-08,S3,P10,55
2025-05-08,S4,P1,73
2025-05-08,S4,P2,62
2025-05-08,S4,P3,49
2025-05-08,S4,P4,86
2025-05-08,S4,P5,35
2025-05-08,S4,P6,55
2025-05-08,S4,P7,67
2025-05-08,S4,P8,67
2025-05-08,S4,P9,81
2025-05-08,S4,P10,58
2025-05-08,S5,P1,52
2025-05-08,S5,P2,8
2025-05-08,S5,P3,26
2025-05-08,S5,P4,32
2025-05-08,S5,P5,11
2025-05-08,S5,P6,25
2025-05-08,S5,P7,15
2025-05-08,S5,P8,31
2025-05-08,S5,P9,46
2025-05-08,S5,P10,36
2025-05-09,S1,P1,75
2025-05-09,S1,P2,8
2025-05-09,S1,P3,32
2025-05-09,S1,P4,27
2025-05-09,S1,P5,69
2025-05-09,S1,P6,68
2025-05-09,S1,P7,107
2025-05-09,S1,P8,12
2025-05-09,S1,P9,43
2025-05-09,S1,P10,9
2025-05-09,S2,P1,30
